id;localidade;logradouro;numero;estabelecimento;lat;lon;area_risco;setor_risco;grau_risco
38915842;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;93;;-20.020849;-40.767118;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915843;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;7;;-20.020813;-40.767282;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915844;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;0;;-20.020459;-40.766465;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915846;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;51;;-20.020918;-40.766815;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915847;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;18;;-20.020709;-40.766755;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915849;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;31;;-20.020788;-40.766626;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915851;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;25;;-20.020731;-40.766533;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915852;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;0;;-20.020608;-40.766505;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915853;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;0;;-20.020781;-40.766223;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915855;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;5;;-20.020786;-40.766625;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489708;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;3;CULTIVO DE CAFE;-20.021816;-40.769903;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489781;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;0;;-20.02132;-40.768951;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489783;SAO SEBASTIAO;AUGUSTO ISAAK CARLOS GUILHERME KUSTER;0;;-20.021189;-40.768934;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38910028;CENTRO;24 DE JUNHO;36;;-20.008764;-40.744927;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910033;CENTRO;24 DE JUNHO;110;BAR DA VANIA;-20.009058;-40.745111;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
223489716;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;28;;-20.020736;-40.76599;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
216519081;CENTRO;24 DE JUNHO;0;;-20.00843;-40.744307;Sem nome;S13R3;Alto
216519087;CENTRO;24 DE JUNHO;0;;-20.008548;-40.744504;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910066;CENTRO;24 DE JUNHO;35;;-20.008656;-40.744535;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910067;CENTRO;24 DE JUNHO;0;;-20.008729;-40.744475;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38918615;ALTO RIO POSSMOSER;REINALDO BERGER;0;CARTORIO REGISTRO CIVIL;-20.067504;-40.836559;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918616;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.067573;-40.836509;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918617;ALTO RIO POSSMOSER;REINALDO BERGER;0;GM TRATORES;-20.067451;-40.836314;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918618;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.067581;-40.836678;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918619;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.067507;-40.836816;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918620;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.067474;-40.836932;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918621;ALTO RIO POSSMOSER;REINALDO BERGER;858;;-20.067547;-40.837055;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918622;ALTO RIO POSSMOSER;REINALDO BERGER;0;FLORICULTURA DONOS BAR ROXO;-20.067447;-40.837125;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918623;ALTO RIO POSSMOSER;REINALDO BERGER;878;;-20.067304;-40.837348;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918624;ALTO RIO POSSMOSER;REINALDO BERGER;878;;-20.067627;-40.83729;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918625;ALTO RIO POSSMOSER;REINALDO BERGER;878;LOJA DISCHER CONFECCOES;-20.067619;-40.837265;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918626;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.067455;-40.837428;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918627;ALTO RIO POSSMOSER;REINALDO BERGER;910;;-20.067511;-40.837532;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918628;ALTO RIO POSSMOSER;REINALDO BERGER;910;INATIVO;-20.067472;-40.837542;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918629;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.067439;-40.837808;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918630;ALTO RIO POSSMOSER;REINALDO BERGER;0;PADARIA POSSMOSER;-20.067454;-40.837902;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918631;ALTO RIO POSSMOSER;REINALDO BERGER;0;;-20.067502;-40.837876;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918632;ALTO RIO POSSMOSER;REINALDO BERGER;0;OFICINA DE MOTOR ELETRICO E HORTIFRUTI KUSTER;-20.067514;-40.837739;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918633;ALTO RIO POSSMOSER;REINALDO BERGER;970;;-20.0675;-40.838198;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918634;ALTO RIO POSSMOSER;REINALDO BERGER;960;;-20.067417;-40.838057;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071044;ALTO RIO POSSMOSER;REINALDO BERGER;960;;-20.067517;-40.838081;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071047;ALTO RIO POSSMOSER;REINALDO BERGER;960;;-20.067555;-40.838087;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071048;ALTO RIO POSSMOSER;REINALDO BERGER;960;;-20.067485;-40.838152;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071049;ALTO RIO POSSMOSER;REINALDO BERGER;960;;-20.067405;-40.838071;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071051;ALTO RIO POSSMOSER;REINALDO BERGER;960;;-20.067398;-40.838057;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
223489670;VILA JETIBA;SEM DENOMINACAO;0;;-20.026715;-40.754355;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489671;VILA JETIBA;SEM DENOMINACAO;0;HOTEL E PET CRECHE PARK;-20.026664;-40.754317;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
223489672;VILA JETIBA;SEM DENOMINACAO;0;;-20.026755;-40.754578;Bairro Vila Roos;ES_SM_SR_04_CPRM;Muito Alto
224372628;CENTRO;GALERANO AFONSO VENTURINI;1080;;-20.009824;-40.74464;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
224372629;CENTRO;GALERANO AFONSO VENTURINI;0;;-20.009016;-40.744409;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38909451;CENTRO;GALERANO AFONSO VENTURINI;1080;;-20.009725;-40.744669;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38909452;CENTRO;GALERANO AFONSO VENTURINI;1090;;-20.009413;-40.744461;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38909456;CENTRO;GALERANO AFONSO VENTURINI;1090;AD MAQUINAS E AUTOMACOES;-20.009587;-40.744838;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38909457;CENTRO;GALERANO AFONSO VENTURINI;1150;;-20.008868;-40.744326;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38909459;CENTRO;GALERANO AFONSO VENTURINI;0;;-20.008878;-40.744295;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
197055085;SAO LUIS;ANICE GOMES DE BRITO;45;;-20.007973;-40.745041;Sem nome;S13R3;Alto
197055093;SAO LUIS;ANICE GOMES DE BRITO;45;;-20.007971;-40.745018;Sem nome;S13R3;Alto
197055100;SAO LUIS;ANICE GOMES DE BRITO;0;;-20.008061;-40.744602;Sem nome;S13R3;Alto
223489804;VILA JETIBA;BERTHOLDO BUTZKE;0;;-20.019706;-40.766128;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489805;VILA JETIBA;BERTHOLDO BUTZKE;0;;-20.01949;-40.76617;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489806;VILA JETIBA;BERTHOLDO BUTZKE;0;;-20.019705;-40.766131;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489861;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;24;;-20.019831;-40.763362;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489862;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;13;;-20.019832;-40.763267;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489808;VILA JETIBA;BERTHOLDO BUTZKE;0;;-20.019753;-40.765537;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489809;VILA JETIBA;BERTHOLDO BUTZKE;0;;-20.019647;-40.766024;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489810;VILA JETIBA;BERTHOLDO BUTZKE;0;;-20.019661;-40.765903;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489811;VILA JETIBA;BERTHOLDO BUTZKE;0;;-20.019655;-40.76595;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915749;VILA JETIBA;BERTHOLDO BUTZKE;0;PAYOL;-20.019741;-40.764377;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915805;VILA JETIBA;BERTHOLDO BUTZKE;102;;-20.019608;-40.766028;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915821;VILA JETIBA;BERTHOLDO BUTZKE;0;;-20.019644;-40.76553;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915835;VILA JETIBA;BERTHOLDO BUTZKE;0;;-20.019631;-40.765392;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915867;VILA JETIBA;BERTHOLDO BUTZKE;0;;-20.019629;-40.76446;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915666;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;18;;-20.019732;-40.763463;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
201139293;CENTRO;DOS IMIGRANTES;60;RONALDO VEICULOS;-20.030776;-40.740899;Sem nome;S20R3;Alto
201139301;CENTRO;DOS IMIGRANTES;90;SALAO TERESINHA UNISSEX;-20.03107;-40.740704;Sem nome;S20R3;Alto
201139334;CENTRO;DOS IMIGRANTES;130;ANGULAR VISTORIAS;-20.031497;-40.740588;Sem nome;S20R3;Alto
201139391;CENTRO;DOS IMIGRANTES;110;;-20.031272;-40.740617;Sem nome;S20R3;Alto
201139400;CENTRO;DOS IMIGRANTES;180;;-20.032081;-40.740325;Sem nome;S20R3;Alto
201139407;CENTRO;DOS IMIGRANTES;90;;-20.031036;-40.740791;Sem nome;S20R3;Alto
38916369;CENTRO;DOS IMIGRANTES;275;;-20.032992;-40.739758;Sem nome;S20R3;Alto
38916371;CENTRO;DOS IMIGRANTES;275;;-20.033019;-40.739815;Sem nome;S20R3;Alto
38916424;CENTRO;DOS IMIGRANTES;40;BACKSTAGEMUSIC;-20.030349;-40.741103;Sem nome;S20R3;Alto
38916439;CENTRO;DOS IMIGRANTES;100;;-20.031181;-40.740655;Sem nome;S20R3;Alto
38916440;CENTRO;DOS IMIGRANTES;110;;-20.031317;-40.74057;Sem nome;S20R3;Alto
38916450;CENTRO;DOS IMIGRANTES;180;;-20.031954;-40.740277;Sem nome;S20R3;Alto
38916453;CENTRO;DOS IMIGRANTES;0;SAMICAR VEICULOS;-20.031943;-40.740254;Sem nome;S20R3;Alto
38916457;CENTRO;DOS IMIGRANTES;256;;-20.032824;-40.739848;Sem nome;S20R3;Alto
38916458;CENTRO;DOS IMIGRANTES;256;;-20.032829;-40.739873;Sem nome;S20R3;Alto
38916459;CENTRO;DOS IMIGRANTES;256;;-20.03288;-40.739881;Sem nome;S20R3;Alto
38916461;CENTRO;DOS IMIGRANTES;264;;-20.032893;-40.739807;Sem nome;S20R3;Alto
223489854;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;0;;-20.020054;-40.763465;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489855;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;0;;-20.020125;-40.763408;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
38915858;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;12;;-20.020123;-40.763477;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489847;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;1816;;-20.019958;-40.763316;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489852;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;0;;-20.020065;-40.76323;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
196327391;CENTRO;LEANDRO KOELER;102;;-20.000029;-40.737707;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196327394;CENTRO;LEANDRO KOELER;201;;-19.999946;-40.737695;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196327397;CENTRO;LEANDRO KOELER;202;;-20.000095;-40.737591;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196327399;CENTRO;LEANDRO KOELER;301;;-20.000262;-40.737617;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38918560;ALTO RIO POSSMOSER;NAUDEMIRO GUILHERME;0;;-20.06815;-40.83692;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070752;ALTO RIO POSSMOSER;NAUDEMIRO GUILHERME;0;;-20.067688;-40.836689;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070766;ALTO RIO POSSMOSER;NAUDEMIRO GUILHERME;0;;-20.067819;-40.837328;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070770;ALTO RIO POSSMOSER;NAUDEMIRO GUILHERME;0;;-20.067818;-40.837328;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
223489738;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;1923;;-20.02058;-40.764295;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489720;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;12;;-20.020272;-40.763582;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489721;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;2068;;-20.021327;-40.766369;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489722;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;2058;OFICINA DE MOTO E BORRACHARIA PAI E FILHO;-20.02127;-40.765945;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489723;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;2058;;-20.021124;-40.766139;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489725;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;2058;;-20.021091;-40.766127;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489727;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;0;;-20.021139;-40.766128;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489729;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;0;;-20.021106;-40.765952;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489730;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;0;;-20.021063;-40.76579;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489731;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;1937;;-20.020736;-40.764616;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489734;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;65;;-20.020511;-40.764518;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
223489735;VILA JETIBA;KURT CARL LUDWIG KERCKOFF;0;;-20.021243;-40.766601;Rua Kurt Ludwig Kerchoft - Bairro Vila Jetibá;ES_SM_SR_03_CPRM;Muito Alto
196327387;CENTRO;LEANDRO KOELER;101;;-19.999953;-40.737698;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196327403;CENTRO;LEANDRO KOELER;302;;-20.000137;-40.737674;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38910042;CENTRO;24 DE JUNHO;131;;-20.009292;-40.74508;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910048;CENTRO;24 DE JUNHO;61;;-20.008663;-40.744907;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910052;CENTRO;24 DE JUNHO;0;;-20.008768;-40.74486;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910061;CENTRO;24 DE JUNHO;61;;-20.009011;-40.744526;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910063;CENTRO;24 DE JUNHO;55;;-20.008613;-40.744931;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910064;CENTRO;24 DE JUNHO;85;;-20.009059;-40.745052;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38910065;CENTRO;24 DE JUNHO;55;;-20.008598;-40.744912;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
196327245;CENTRO;DOS COGUMELOS;111;;-19.999695;-40.737464;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196327325;CENTRO;LEANDRO KOELER;20;;-20.000402;-40.737942;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196327329;CENTRO;LEANDRO KOELER;20;;-20.00032;-40.73782;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
196327334;CENTRO;LEANDRO KOELER;20;;-20.000405;-40.737887;Rua Sofia Heinke Erdmman - Bairro São Luis;ES_SM_SR_01_CPRM;Muito Alto
38918520;ALTO RIO POSSMOSER;IDA FRIEDRICH MARQUARDT;0;;-20.068479;-40.840126;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918521;ALTO RIO POSSMOSER;IDA FRIEDRICH MARQUARDT;0;;-20.068451;-40.840239;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918522;ALTO RIO POSSMOSER;IDA FRIEDRICH MARQUARDT;0;;-20.068378;-40.839745;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197070408;ALTO RIO POSSMOSER;IDA FRIEDRICH MARQUARDT;0;;-20.068404;-40.840072;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38910043;CENTRO;24 DE JUNHO;0;;-20.008788;-40.744904;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
97551751;CENTRO;GALERANO;1151;;-20.008781;-40.744621;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38916694;CENTRO;FREDERICO GRULKE;1139;CEREALISTA SANTA MARIA;-20.025208;-40.743341;Sem nome;S3R3;Alto
38910007;CENTRO;JOCYMAR MUNIZ;0;;-20.007416;-40.744602;Sem nome;S13R3;Alto
197054840;CENTRO;JOCYMAR MUNIZ;0;;-20.007392;-40.744687;Sem nome;S13R3;Alto
197054849;CENTRO;JOCYMAR MUNIZ;0;;-20.007415;-40.744636;Sem nome;S13R3;Alto
216519044;CENTRO;GALERANO;1145;;-20.009065;-40.744521;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
216519058;CENTRO;GALERANO;1145;;-20.009045;-40.744617;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
216519064;CENTRO;GALERANO;1145;;-20.008964;-40.744589;Rua Vinte quatro de junho - Bairro São Luis;ES_SM_SR_02_CPRM;Muito Alto
38916332;CENTRO;HERMAN MIERTSCHINK;595;;-20.034416;-40.738757;Sem nome;S20R3;Alto
201139018;CENTRO;HERMAN MIERTSCHINK;545;;-20.034271;-40.738916;Sem nome;S20R3;Alto
196334589;CORREGO DO OURO;PARA CORREGO DO OURO;0;;-20.039908;-40.752426;Vila dos Italianos;S19R3;Alto
196334594;CORREGO DO OURO;PARA CORREGO DO OURO;0;;-20.03994;-40.751959;Vila dos Italianos;S19R3;Alto
197071214;ALTO RIO POSSMOSER;ADOLPHO LOURENCO ERNESTO BERGER;0;;-20.067087;-40.838247;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918669;ALTO RIO POSSMOSER;ADOLPHO LOURENCO ERNESTO BERGER;0;CENTRO DE VIVENCIA DO IDOSO;-20.06737;-40.839913;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918670;ALTO RIO POSSMOSER;ADOLPHO LOURENCO ERNESTO BERGER;0;TERRA NOVA COMERCIO DE PRODUTOS AGRICOLAS;-20.067539;-40.840677;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
38918671;ALTO RIO POSSMOSER;ADOLPHO LOURENCO ERNESTO BERGER;0;PSF POSTO DE SAUDE RIO POSSMOSER;-20.067413;-40.840454;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071220;ALTO RIO POSSMOSER;ADOLPHO LOURENCO ERNESTO BERGER;0;QUADRA POLIESPORTIVA;-20.067121;-40.840289;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071223;ALTO RIO POSSMOSER;ADOLPHO LOURENCO ERNESTO BERGER;0;ESCOLA ENSINO FUNDAMENTAL RAYANE LUIZA BERGER;-20.067085;-40.840151;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071225;ALTO RIO POSSMOSER;ADOLPHO LOURENCO ERNESTO BERGER;0;GALPAO EXPORTACAO DE GENGIBRE;-20.067382;-40.839598;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071227;ALTO RIO POSSMOSER;ADOLPHO LOURENCO ERNESTO BERGER;0;CASAGRANDE HORTI;-20.067366;-40.839301;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
197071276;ALTO RIO POSSMOSER;ADOLPHO LOURENCO ERNESTO BERGER;0;;-20.067068;-40.836902;Distrito de Rio Possmoser - Rodovia ES-264;ES_SM_SR_08_CPRM;Muito Alto
